date,route,timesfm_p50_passengers,timesfm_q10_passengers,timesfm_q90_passengers,uncertainty_band,demand_index_vs_last7
2017-08-29,OVB-SVO,269.63873291015625,229.21075439453125,308.8791809082031,79.66842651367188,-0.07431525875889486
2017-08-16,PEE-VKO,254.97894287109375,220.64773559570312,290.2672424316406,69.6195068359375,-0.15249165465280357
2017-08-17,PEE-VKO,275.1100158691406,237.4737091064453,313.19171142578125,75.71800231933594,-0.08557925746574895
2017-08-18,PEE-VKO,311.0063781738281,271.2182312011719,350.6668701171875,79.44863891601562,0.033734385296099866
2017-08-19,PEE-VKO,291.36859130859375,250.05075073242188,332.380859375,82.33010864257812,-0.03153840938944783
2017-08-20,PEE-VKO,282.77471923828125,240.11830139160156,324.88128662109375,84.76298522949219,-0.06010303589491407
2017-08-21,PEE-VKO,287.782470703125,243.58547973632812,330.55126953125,86.96578979492188,-0.04345808830259302
2017-08-22,PEE-VKO,266.9136047363281,222.36721801757812,310.3302307128906,87.9630126953125,-0.11282278876089433
2017-08-23,PEE-VKO,267.10205078125,222.59967041015625,311.24249267578125,88.642822265625,-0.11219642490004272
2017-08-24,PEE-VKO,285.68450927734375,239.8565673828125,330.44671630859375,90.59014892578125,-0.050431369270707044
2017-08-25,PEE-VKO,309.8438720703125,264.0926818847656,355.2628173828125,91.17013549804688,0.0298704049638861
2017-08-26,PEE-VKO,283.74530029296875,237.62130737304688,328.8838195800781,91.26251220703125,-0.05687698306405994
2017-08-27,PEE-VKO,272.7767639160156,226.84390258789062,318.84063720703125,91.99673461914062,-0.09333460569980076
2017-08-28,PEE-VKO,283.9884948730469,237.62977600097656,330.4269104003906,92.79713439941406,-0.05606864401837145
2017-08-29,PEE-VKO,254.88772583007812,207.44497680664062,303.3898620605469,95.94488525390625,-0.15279484519208866
2017-08-16,SCW-DME,158.5878143310547,134.362060546875,184.47621154785156,50.11415100097656,-0.10402364725944444
2017-08-17,SCW-DME,156.78790283203125,130.9208984375,184.9703369140625,54.0494384765625,-0.11419263872189893
2017-08-18,SCW-DME,159.6363067626953,132.8268280029297,189.24900817871094,56.42218017578125,-0.09809996123844478
2017-08-19,SCW-DME,159.33901977539062,131.96392822265625,190.021484375,58.05755615234375,-0.09977954872785212
2017-08-20,SCW-DME,160.13766479492188,132.4328155517578,191.53009033203125,59.09727478027344,-0.09526742999893048
2017-08-21,SCW-DME,161.78831481933594,133.60797119140625,193.5753173828125,59.96734619140625,-0.08594172369899626
2017-08-22,SCW-DME,155.14413452148438,126.68549346923828,187.19989013671875,60.51439666748047,-0.12347946528269017
2017-08-23,SCW-DME,150.034423828125,121.41116333007812,182.2640838623047,60.85292053222656,-0.15234788711597239
2017-08-24,SCW-DME,149.0148468017578,119.85993194580078,181.76812744140625,61.90819549560547,-0.15810820926629365
2017-08-25,SCW-DME,151.55117797851562,122.32487487792969,184.583740234375,62.25886535644531,-0.14377865467630352
2017-08-26,SCW-DME,151.66452026367188,122.41102600097656,184.61813354492188,62.20710754394531,-0.14313830278638318
2017-08-27,SCW-DME,152.7474822998047,123.3658447265625,185.87034606933594,62.50450134277344,-0.13701987323827933
2017-08-28,SCW-DME,153.52243041992188,124.40975952148438,186.6686248779297,62.25886535644531,-0.13264163529625136
2017-08-29,SCW-DME,146.86534118652344,116.85771942138672,180.97410583496094,64.11638641357422,-0.1702523087187811
2017-08-16,SVO-AER,323.1164855957031,287.3792724609375,352.81976318359375,65.44049072265625,-0.03341219726510905
2017-08-17,SVO-AER,325.591552734375,287.0964050292969,355.8816223144531,68.78521728515625,-0.026008150098108206
2017-08-18,SVO-AER,321.70166015625,281.50006103515625,352.2685852050781,70.76852416992188,-0.037644581156078875
2017-08-19,SVO-AER,325.85784912109375,284.5198059082031,356.522216796875,72.00241088867188,-0.025211536957049932
2017-08-20,SVO-AER,323.6998291015625,281.595458984375,354.0416259765625,72.4461669921875,-0.03166715254916486
2017-08-21,SVO-AER,316.6804504394531,273.9588623046875,346.79937744140625,72.84051513671875,-0.05266529433096123
2017-08-22,SVO-AER,324.907470703125,281.9329833984375,355.24627685546875,73.31329345703125,-0.028054549384145602
2017-08-23,SVO-AER,328.0563049316406,285.0431823730469,358.6501159667969,73.60693359375,-0.018634959594146294
2017-08-24,SVO-AER,328.83270263671875,285.2484130859375,359.49639892578125,74.24798583984375,-0.01631240230310073
2017-08-25,SVO-AER,320.7744140625,277.01373291015625,351.4663391113281,74.45260620117188,-0.04041839432109316
2017-08-26,SVO-AER,326.6824951171875,282.6949157714844,357.60028076171875,74.90536499023438,-0.02274464716818026
2017-08-27,SVO-AER,320.2954406738281,276.32733154296875,351.27606201171875,74.94873046875,-0.041851220730548776
2017-08-28,SVO-AER,313.19403076171875,269.3505859375,343.9932861328125,74.6427001953125,-0.06309475514621686
2017-08-29,SVO-AER,318.8145446777344,274.6158447265625,350.28558349609375,75.66973876953125,-0.04628125159039222
2017-08-16,SVO-LED,439.0857238769531,382.7561340332031,495.780517578125,113.02438354492188,-0.046354280244484916
2017-08-17,SVO-LED,406.0142517089844,337.3747253417969,474.3412780761719,136.966552734375,-0.11818186673191902
2017-08-18,SVO-LED,426.8016052246094,349.88983154296875,505.4131774902344,155.52334594726562,-0.07303402980149765
2017-08-19,SVO-LED,437.0631408691406,352.8947448730469,524.8777465820312,171.98300170898438,-0.050747107246071343
2017-08-20,SVO-LED,462.53802490234375,373.0604248046875,555.3277587890625,182.267333984375,0.004581528469289911
2017-08-21,SVO-LED,441.05584716796875,345.7620544433594,539.390869140625,193.62881469726562,-0.042075389956274786
2017-08-22,SVO-LED,416.8298034667969,319.7333068847656,517.6085205078125,197.87521362304688,-0.0946916823413367
2017-08-23,SVO-LED,396.2445983886719,299.65533447265625,498.7709655761719,199.11563110351562,-0.1394004751825175
2017-08-24,SVO-LED,405.7784423828125,307.19122314453125,508.855224609375,201.66400146484375,-0.11869401855522245
2017-08-25,SVO-LED,397.33026123046875,300.20916748046875,501.064453125,200.85528564453125,-0.13704253534635602
2017-08-26,SVO-LED,404.3035888671875,306.7406921386719,507.3021240234375,200.56143188476562,-0.12189723756863105
2017-08-27,SVO-LED,375.94683837890625,280.8045654296875,481.82745361328125,201.02288818359375,-0.18348496906890405
2017-08-28,SVO-LED,384.6371765136719,292.30126953125,487.96917724609375,195.66790771484375,-0.16461051404586768
2017-08-29,SVO-LED,372.1978759765625,275.3484191894531,484.1548767089844,208.80645751953125,-0.191627301524648
2017-08-16,SVO-OVB,279.12811279296875,242.54840087890625,317.2214660644531,74.67306518554688,-0.06912969908204764
2017-08-17,SVO-OVB,289.78118896484375,251.39080810546875,329.53662109375,78.14581298828125,-0.03360252811004593
2017-08-18,SVO-OVB,296.9408264160156,257.7906494140625,337.9290771484375,80.138427734375,-0.00972570044811054
2017-08-19,SVO-OVB,279.3702697753906,239.85964965820312,321.15240478515625,81.29275512695312,-0.06832212459578994
2017-08-20,SVO-OVB,274.24139404296875,234.21136474609375,316.34185791015625,82.1304931640625,-0.08542652168261108
2017-08-21,SVO-OVB,289.261474609375,249.06405639648438,331.4574279785156,82.39337158203125,-0.03533573460040112
2017-08-22,SVO-OVB,278.1859130859375,237.69686889648438,320.67840576171875,82.98153686523438,-0.07227186098358764
2017-08-23,SVO-OVB,276.6701965332031,236.32485961914062,319.2664794921875,82.94161987304688,-0.07732665644785487
2017-08-24,SVO-OVB,283.86956787109375,242.80995178222656,327.1109619140625,84.30101013183594,-0.05331731939951652
2017-08-25,SVO-OVB,294.1529541015625,252.8704071044922,337.8362731933594,84.96586608886719,-0.019023035299162654
2017-08-26,SVO-OVB,274.9284973144531,233.64947509765625,318.7201232910156,85.07064819335938,-0.08313508632557368
2017-08-27,SVO-OVB,268.33172607421875,227.17471313476562,312.069580078125,84.89486694335938,-0.10513479945385604
2017-08-28,SVO-OVB,281.82232666015625,240.77462768554688,325.55047607421875,84.77584838867188,-0.06014470778465965
2017-08-29,SVO-OVB,273.5971374511719,231.80258178710938,318.4755859375,86.67300415039062,-0.08757506673357342
2017-08-16,SVO-SVX,319.13665771484375,274.12451171875,368.92828369140625,94.80377197265625,-0.1434215772293863
2017-08-17,SVO-SVX,331.7074890136719,283.44927978515625,385.3311767578125,101.88189697265625,-0.10968085032503204
2017-08-18,SVO-SVX,348.0146484375,298.43145751953125,403.75341796875,105.32196044921875,-0.06591163573407302
2017-08-19,SVO-SVX,337.58465576171875,287.3774719238281,395.3620910644531,107.984619140625,-0.09390624691947305
2017-08-20,SVO-SVX,339.1597595214844,287.8158264160156,397.3643798828125,109.54855346679688,-0.08967859128231341
2017-08-21,SVO-SVX,351.33416748046875,300.0234680175781,410.08612060546875,110.06265258789062,-0.05700188403825214
2017-08-22,SVO-SVX,332.6356506347656,281.6519470214844,392.00555419921875,110.35360717773438,-0.10718961907421203
2017-08-23,SVO-SVX,321.0552062988281,269.9811096191406,380.75531005859375,110.77420043945312,-0.13827209886267028
2017-08-24,SVO-SVX,330.0881042480469,278.0273132324219,390.0096740722656,111.98236083984375,-0.11402735835072787
2017-08-25,SVO-SVX,348.53045654296875,296.2593994140625,408.9041748046875,112.644775390625,-0.06452718151557628
2017-08-26,SVO-SVX,339.1220703125,286.7359619140625,399.1971740722656,112.46121215820312,-0.08977975096518191
2017-08-27,SVO-SVX,336.9581298828125,285.1731262207031,397.4250183105469,112.25189208984375,-0.09558787306464747
2017-08-28,SVO-SVX,346.6507263183594,295.28607177734375,406.469482421875,111.18341064453125,-0.06957246950447149
2017-08-29,SVO-SVX,329.75750732421875,277.66168212890625,390.94921875,113.28753662109375,-0.11491469668636715
2017-08-16,SVO-UFA,166.74209594726562,144.91778564453125,187.22488403320312,42.307098388671875,-0.09589879279112215
2017-08-17,SVO-UFA,171.36495971679688,148.18936157226562,192.6763153076172,44.48695373535156,-0.07083291685868008
2017-08-18,SVO-UFA,176.5862579345703,152.5803985595703,198.4845733642578,45.9041748046875,-0.04252223762223343
2017-08-19,SVO-UFA,182.80186462402344,158.23269653320312,205.17318725585938,46.94049072265625,-0.008820265448719266
2017-08-20,SVO-UFA,179.62222290039062,154.5311737060547,202.2202606201172,47.6890869140625,-0.026060770237005034
2017-08-21,SVO-UFA,170.68727111816406,145.17678833007812,193.57009887695312,48.393310546875,-0.07450744831386139
2017-08-22,SVO-UFA,165.93594360351562,140.1038360595703,189.1350860595703,49.03125,-0.10026987436273718
2017-08-23,SVO-UFA,166.09259033203125,140.22828674316406,189.47897338867188,49.25068664550781,-0.0994205117905423
2017-08-24,SVO-UFA,170.22625732421875,144.02215576171875,193.9357147216797,49.91355895996094,-0.0770071357669808
2017-08-25,SVO-UFA,173.29281616210938,146.90045166015625,197.10789489746094,50.20744323730469,-0.060379783718081
2017-08-26,SVO-UFA,178.43734741210938,152.14877319335938,202.28106689453125,50.132293701171875,-0.032485346747435286
2017-08-27,SVO-UFA,173.51609802246094,147.42164611816406,197.5192413330078,50.09759521484375,-0.05916911524750554
2017-08-28,SVO-UFA,164.45140075683594,138.51409912109375,188.37445068359375,49.8603515625,-0.10831929322221627
2017-08-29,SVO-UFA,160.28912353515625,133.84783935546875,184.9310302734375,51.08319091796875,-0.1308877982953458
2017-08-16,SVX-SVO,298.51129150390625,246.4150848388672,353.06231689453125,106.64723205566406,-0.16416837312636826
2017-08-17,SVX-SVO,315.017333984375,258.7882080078125,373.3358154296875,114.547607421875,-0.11795145374629176
2017-08-18,SVX-SVO,330.7098693847656,272.5563659667969,390.96478271484375,118.40841674804688,-0.07401235421186153
2017-08-19,SVX-SVO,318.27105712890625,258.69073486328125,380.3763122558594,121.68557739257812,-0.10884102885590222
2017-08-20,SVX-SVO,323.400634765625,263.22076416015625,385.60601806640625,122.38525390625,-0.09447821133797824
2017-08-21,SVX-SVO,340.1571350097656,279.2349853515625,402.6748046875,123.4398193359375,-0.0475600102130235
2017-08-22,SVX-SVO,319.8687744140625,258.6070251464844,383.0912170410156,124.48419189453125,-0.10436742041538134
2017-08-23,SVX-SVO,304.13177490234375,242.6700897216797,368.0210876464844,125.35099792480469,-0.14843101946270149
2017-08-24,SVX-SVO,312.8184509277344,250.608642578125,377.1744689941406,126.56582641601562,-0.1241083263628034
2017-08-25,SVX-SVO,333.5420837402344,271.16119384765625,398.5303039550781,127.36911010742188,-0.06608215394194938
2017-08-26,SVX-SVO,324.34063720703125,262.2714538574219,389.20404052734375,126.93258666992188,-0.09184620447728137
2017-08-27,SVX-SVO,323.811279296875,261.5412292480469,388.3055725097656,126.76434326171875,-0.09332840663966199
2017-08-28,SVX-SVO,337.1294250488281,275.39959716796875,400.9312744140625,125.53167724609375,-0.05603759818339744
2017-08-29,SVX-SVO,318.5910339355469,255.34388732910156,383.7915344238281,128.44764709472656,-0.10794509378888037
2017-08-16,UFA-SVO,161.4213409423828,136.32730102539062,185.8650360107422,49.53773498535156,-0.10887270145596566
2017-08-17,UFA-SVO,165.09584045410156,138.27252197265625,190.78416442871094,52.51164245605469,-0.08858760913807331
2017-08-18,UFA-SVO,171.76466369628906,143.96217346191406,198.3142547607422,54.352081298828125,-0.051772338190818966
2017-08-19,UFA-SVO,178.35523986816406,149.81939697265625,205.6014862060547,55.78208923339844,-0.015389030573490668
2017-08-20,UFA-SVO,177.39097595214844,148.1521453857422,204.96493530273438,56.81278991699219,-0.020712254183347687
2017-08-21,UFA-SVO,169.4959259033203,139.71803283691406,197.43856811523438,57.72053527832031,-0.06429691614454845
2017-08-22,UFA-SVO,165.13900756835938,135.05902099609375,193.54873657226562,58.489715576171875,-0.08834930487513244
2017-08-23,UFA-SVO,161.60723876953125,131.64662170410156,190.43521118164062,58.78858947753906,-0.10784645160251614
2017-08-24,UFA-SVO,164.0353546142578,133.43148803710938,193.11068725585938,59.67919921875,-0.09444202634358433
2017-08-25,UFA-SVO,168.0504913330078,137.2297821044922,197.1997528076172,59.969970703125,-0.07227644467755057
2017-08-26,UFA-SVO,175.36203002929688,144.51971435546875,204.536376953125,60.01666259765625,-0.03191305995888141
2017-08-27,UFA-SVO,170.48464965820312,139.76864624023438,199.98971557617188,60.2210693359375,-0.05883866187598015
2017-08-28,UFA-SVO,163.73886108398438,133.02175903320312,193.12152099609375,60.099761962890625,-0.09607882031078266
2017-08-29,UFA-SVO,159.57009887695312,128.17941284179688,189.84713745117188,61.667724609375,-0.11909249222753707
2017-08-16,VKO-AER,181.8837432861328,149.66064453125,212.28024291992188,62.619598388671875,-0.1489396771363922
2017-08-17,VKO-AER,186.8993377685547,150.87831115722656,221.0692596435547,70.19094848632812,-0.12547098576808757
2017-08-18,VKO-AER,197.24691772460938,158.5048370361328,235.1851348876953,76.6802978515625,-0.0770531638631076
2017-08-19,VKO-AER,192.10296630859375,151.84739685058594,232.2476806640625,80.40028381347656,-0.10112245587208425
2017-08-20,VKO-AER,190.9319305419922,148.0878448486328,231.83897399902344,83.75112915039062,-0.10660190144607085
2017-08-21,VKO-AER,193.72657775878906,149.63241577148438,234.90499877929688,85.2725830078125,-0.09352534327452033
2017-08-22,VKO-AER,185.27682495117188,140.7653350830078,227.61209106445312,86.84675598144531,-0.13306295770396243
2017-08-23,VKO-AER,185.871337890625,141.46937561035156,229.33140563964844,87.86203002929688,-0.13028114574938995
2017-08-24,VKO-AER,193.5606689453125,147.49876403808594,238.10202026367188,90.60325622558594,-0.09430165458764767
2017-08-25,VKO-AER,205.52008056640625,159.51075744628906,250.73915100097656,91.2283935546875,-0.038341839402103145
2017-08-26,VKO-AER,197.04598999023438,150.7516632080078,242.89451599121094,92.14285278320312,-0.07799333376757375
2017-08-27,VKO-AER,189.91050720214844,144.55355834960938,236.45382690429688,91.9002685546875,-0.11138128885531785
2017-08-28,VKO-AER,186.12918090820312,140.7141876220703,232.79454040527344,92.08035278320312,-0.1290746610101988
2017-08-29,VKO-AER,175.2239532470703,129.05755615234375,223.9714813232422,94.91392517089844,-0.18010179711085164
2017-08-16,VKO-LED,300.01507568359375,242.81495666503906,351.84381103515625,109.02885437011719,-0.08928637736839407
2017-08-17,VKO-LED,291.244384765625,224.48410034179688,351.2740783691406,126.78997802734375,-0.11591033169489424
2017-08-18,VKO-LED,326.3748474121094,250.82730102539062,393.8783264160156,143.051025390625,-0.009269721312350513
2017-08-19,VKO-LED,298.8006896972656,218.05764770507812,371.5965881347656,153.5389404296875,-0.0929727183120138
2017-08-20,VKO-LED,321.94549560546875,235.55538940429688,400.5811767578125,165.02578735351562,-0.022715282363236604
2017-08-21,VKO-LED,354.810546875,265.26373291015625,438.86431884765625,173.6005859375,0.07704853694379829
2017-08-22,VKO-LED,309.2686767578125,213.21572875976562,396.6810302734375,183.46530151367188,-0.06119652051904218
2017-08-23,VKO-LED,270.1673278808594,168.74948120117188,358.42681884765625,189.67733764648438,-0.1798909924074264
2017-08-24,VKO-LED,272.0814208984375,166.85311889648438,366.517578125,199.66445922851562,-0.1740806491228092
2017-08-25,VKO-LED,301.84783935546875,194.3099365234375,398.2126770019531,203.90274047851562,-0.08372291415350637
2017-08-26,VKO-LED,284.7715759277344,173.4667510986328,386.02093505859375,212.55418395996094,-0.13555892819384346
2017-08-27,VKO-LED,300.7887878417969,189.04019165039062,402.9490051269531,213.9088134765625,-0.08693772805963146
2017-08-28,VKO-LED,334.8726806640625,220.56036376953125,440.707763671875,220.14739990234375,0.0165259573280515
2017-08-29,VKO-LED,285.9465026855469,169.0288543701172,395.9697265625,226.9408721923828,-0.13199236808705686
2017-08-16,VKO-PEE,265.4334716796875,229.39195251464844,299.97894287109375,70.58699035644531,-0.1325703535547129
2017-08-17,VKO-PEE,277.1393127441406,237.9170684814453,314.1302490234375,76.21318054199219,-0.09431597111615492
2017-08-18,VKO-PEE,309.3402099609375,268.02716064453125,347.5861511230469,79.55899047851562,0.010915718790920854
2017-08-19,VKO-PEE,295.2964172363281,252.47076416015625,334.68292236328125,82.212158203125,-0.034979028525140024
2017-08-20,VKO-PEE,292.68804931640625,248.37939453125,332.9734802246094,84.59408569335938,-0.04350310666696289
2017-08-21,VKO-PEE,298.95831298828125,253.41603088378906,339.84747314453125,86.43144226074219,-0.02301204898270164
2017-08-22,VKO-PEE,276.348388671875,230.34364318847656,317.72735595703125,87.38371276855469,-0.09690069029811867
2017-08-23,VKO-PEE,270.99298095703125,224.8480682373047,313.0054931640625,88.15742492675781,-0.11440202264237492
2017-08-24,VKO-PEE,284.35223388671875,237.2174835205078,326.8464660644531,89.62898254394531,-0.07074433347234287
2017-08-25,VKO-PEE,306.67071533203125,259.0692138671875,349.6758728027344,90.60665893554688,0.0021918801628737577
2017-08-26,VKO-PEE,288.7101745605469,240.97262573242188,331.6038818359375,90.63125610351562,-0.05650269732990336
2017-08-27,VKO-PEE,284.0687255859375,236.49432373046875,327.90850830078125,91.4141845703125,-0.0716708311842865
2017-08-28,VKO-PEE,295.5215148925781,247.61978149414062,339.48846435546875,91.86868286132812,-0.034243415271825034
2017-08-29,VKO-PEE,267.0460205078125,218.0245819091797,312.8713073730469,94.84672546386719,-0.12730058615976117
